org_id remap_id
http://dbpedia.org/resource/Free_Willy_2:_The_Adventure_Home 144
http://dbpedia.org/resource/The_Winslow_Boy_(1999_film) 146
http://dbpedia.org/resource/U-571_(film) 147
http://dbpedia.org/resource/Hoodlum_(film) 149
http://dbpedia.org/resource/Cross_of_Iron 151
http://dbpedia.org/resource/The_Absent-Minded_Professor 152
http://dbpedia.org/resource/Only_You_(1994_film) 153
http://dbpedia.org/resource/Addicted_to_Love_(film) 154
http://dbpedia.org/resource/Backdraft_(film) 155
http://dbpedia.org/resource/Career_Girls 156
http://dbpedia.org/resource/Sour_Grapes_(film) 157
http://dbpedia.org/resource/Tetsuo_II:_Body_Hammer 158
http://dbpedia.org/resource/Lethal_Weapon 159
http://dbpedia.org/resource/Turtle_Diary 160
http://dbpedia.org/resource/Prick_Up_Your_Ears 162
http://dbpedia.org/resource/Mondo_cane 163
http://dbpedia.org/resource/The_Hi-Lo_Country 166
http://dbpedia.org/resource/Madonna:_Truth_or_Dare 167
http://dbpedia.org/resource/Fanny_and_Alexander 169
http://dbpedia.org/resource/Dirty_Work_(1998_film) 170
http://dbpedia.org/resource/Barenaked_in_America 172
http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein 173
http://dbpedia.org/resource/Safe_Passage_(film) 174
http://dbpedia.org/resource/20_Dates 177
http://dbpedia.org/resource/What_Dreams_May_Come_(film) 178
http://dbpedia.org/resource/Halloween_H20:_20_Years_Later 179
http://dbpedia.org/resource/Gumby:_The_Movie 180
http://dbpedia.org/resource/Local_Hero 181
http://dbpedia.org/resource/Double_Jeopardy_(film) 183
http://dbpedia.org/resource/Last_Night_(1998_film) 185
http://dbpedia.org/resource/The_Hidden_(film) 186
http://dbpedia.org/resource/Anna_and_the_King 187
http://dbpedia.org/resource/The_Mummy_(1999_film) 188
http://dbpedia.org/resource/Squeeze_Play! 189
http://dbpedia.org/resource/Dear_God_(film) 190
http://dbpedia.org/resource/Daughters_of_the_Dust 191
http://dbpedia.org/resource/Switchblade_Sisters 192
http://dbpedia.org/resource/Silent_Fall 194
http://dbpedia.org/resource/Celebrity_(film) 196
http://dbpedia.org/resource/Mission:_Impossible_(film) 198
http://dbpedia.org/resource/The_Bedroom_Window 199
http://dbpedia.org/resource/Awakenings 201
http://dbpedia.org/resource/Dante's_Peak 202
http://dbpedia.org/resource/GoldenEye 204
http://dbpedia.org/resource/Prophecy_(film) 205
http://dbpedia.org/resource/D3:_The_Mighty_Ducks 206
http://dbpedia.org/resource/The_Ice_Storm_(film) 207
http://dbpedia.org/resource/Bedrooms_and_Hallways 208
http://dbpedia.org/resource/Penitentiary_(1979_film) 209
http://dbpedia.org/resource/Lock,_Stock_and_Two_Smoking_Barrels 210
http://dbpedia.org/resource/Howl's_Moving_Castle_(film) 211
http://dbpedia.org/resource/Best_Man_Wins 212
http://dbpedia.org/resource/A_Civil_Action_(film) 214
http://dbpedia.org/resource/Outbreak_(film) 215
http://dbpedia.org/resource/Leo_the_Lion:_King_of_the_Jungle 216
http://dbpedia.org/resource/Blood,_Guts,_Bullets_and_Octane 218
http://dbpedia.org/resource/The_Great_Muppet_Caper 219
http://dbpedia.org/resource/No_Looking_Back 220
http://dbpedia.org/resource/A_Time_to_Kill_(1996_film) 221
http://dbpedia.org/resource/The_Umbrellas_of_Cherbourg 222
http://dbpedia.org/resource/Rising_Sun_(film) 223
http://dbpedia.org/resource/The_Green_Mile_(film) 224
http://dbpedia.org/resource/Die_Hard_2 225
http://dbpedia.org/resource/The_Thin_Man_Goes_Home 226
http://dbpedia.org/resource/Heidi_Fleiss:_Hollywood_Madam 227
http://dbpedia.org/resource/Inside_Man 229
http://dbpedia.org/resource/Thunderbolt_and_Lightfoot 230
http://dbpedia.org/resource/Trick_or_Treat_(1986_film) 231
http://dbpedia.org/resource/Highlander_III:_The_Sorcerer 232
http://dbpedia.org/resource/Auntie_Mame_(film) 234
http://dbpedia.org/resource/Play_It_to_the_Bone 235
http://dbpedia.org/resource/The_Three_Caballeros 236
http://dbpedia.org/resource/The_Scarlet_Letter_(1926_film) 237
http://dbpedia.org/resource/Cool_Hand_Luke 238
http://dbpedia.org/resource/The_Preacher's_Wife 239
http://dbpedia.org/resource/My_Tutor 240
http://dbpedia.org/resource/Stag_Night 241
http://dbpedia.org/resource/Hamlet_(1996_film) 242
http://dbpedia.org/resource/Peter's_Friends 243
http://dbpedia.org/resource/Hav_Plenty 244
http://dbpedia.org/resource/Michael_Jackson's_Thriller 245
http://dbpedia.org/resource/Poison_(film) 246
http://dbpedia.org/resource/Jumpin'_Jack_Flash_(film) 248
http://dbpedia.org/resource/Oxygen_(film) 250
http://dbpedia.org/resource/Mass_Appeal_(film) 251
http://dbpedia.org/resource/The_Fighting_Seabees 252
http://dbpedia.org/resource/Death_Wish_II 254
http://dbpedia.org/resource/Stalker_(1979_film) 256
http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1999_film) 259
http://dbpedia.org/resource/Incognito_(1937_film) 260
http://dbpedia.org/resource/The_Blob_(1988_film) 261
http://dbpedia.org/resource/8_Seconds 262
http://dbpedia.org/resource/The_Longest_Day_(film) 264
http://dbpedia.org/resource/Hellbound:_Hellraiser_II 266
http://dbpedia.org/resource/The_Stars_Fell_on_Henrietta 267
http://dbpedia.org/resource/The_Barefoot_Executive 268
http://dbpedia.org/resource/Life_with_Mikey 269
http://dbpedia.org/resource/Down_in_the_Delta 270
http://dbpedia.org/resource/Star_Maps_(film) 273
http://dbpedia.org/resource/Killer's_Kiss 274
http://dbpedia.org/resource/Nothing_in_Common 275
http://dbpedia.org/resource/Castle_Freak 276
http://dbpedia.org/resource/Mansfield_Park_(film) 279
http://dbpedia.org/resource/Mystery_Science_Theater_3000:_The_Movie 280
http://dbpedia.org/resource/Herbie_Goes_Bananas 281
http://dbpedia.org/resource/Rocky_III 282
http://dbpedia.org/resource/A_Few_Good_Men 283
http://dbpedia.org/resource/Onegin_(film) 284
http://dbpedia.org/resource/Dead_Man_on_Campus 285
http://dbpedia.org/resource/Dracula_(1931_English-language_film) 286
http://dbpedia.org/resource/Malice_(film) 287
http://dbpedia.org/resource/Pork_Chop_Hill 288
http://dbpedia.org/resource/Cocoon:_The_Return 289
http://dbpedia.org/resource/Mortal_Kombat:_Annihilation 290
http://dbpedia.org/resource/Stranger_Than_Paradise 291
http://dbpedia.org/resource/Black_Dog_(film) 292
http://dbpedia.org/resource/To_Live_(1994_film) 293
http://dbpedia.org/resource/The_Mission_(1986_film) 294
http://dbpedia.org/resource/Sin_City_(film) 295
http://dbpedia.org/resource/The_Fugitive_(1993_film) 297
http://dbpedia.org/resource/Torn_Curtain 299
http://dbpedia.org/resource/It_Came_from_Hollywood 300
http://dbpedia.org/resource/Breakdown 302
http://dbpedia.org/resource/Young_Sherlock_Holmes 303
http://dbpedia.org/resource/In_the_Bleak_Midwinter_(film) 304
http://dbpedia.org/resource/Murder_Me,_Murder_You 305
http://dbpedia.org/resource/Cyclo_(film) 306
http://dbpedia.org/resource/Microcosmos_(film) 307
http://dbpedia.org/resource/Autumn_in_New_York_(film) 308
http://dbpedia.org/resource/Grosse_Pointe_Blank 309
http://dbpedia.org/resource/All_That_Jazz_(film) 310
http://dbpedia.org/resource/One_False_Move 311
http://dbpedia.org/resource/Action_Jackson_(1988_film) 312
http://dbpedia.org/resource/Caligula_(film) 314
http://dbpedia.org/resource/Boys_and_Girls_(2000_film) 316
http://dbpedia.org/resource/Gloria_(1980_film) 318
http://dbpedia.org/resource/Hugo_Pool 319
http://dbpedia.org/resource/The_Postman_Always_Rings_Twice_(1981_film) 320
http://dbpedia.org/resource/Boys_Life_2 321
http://dbpedia.org/resource/Moonraker_(film) 322
http://dbpedia.org/resource/Richard_III_(1995_film) 323
http://dbpedia.org/resource/Beyond_Rangoon 324
http://dbpedia.org/resource/The_Sweet_Hereafter_(film) 325
http://dbpedia.org/resource/Flipper_(1996_film) 326
http://dbpedia.org/resource/Maurice_(film) 327
http://dbpedia.org/resource/Hamlet_(1948_film) 328
http://dbpedia.org/resource/Albino_Alligator 329
http://dbpedia.org/resource/Grease_(film) 330
http://dbpedia.org/resource/Mad_Max 331
http://dbpedia.org/resource/The_Reluctant_Debutante_(film) 332
http://dbpedia.org/resource/Affliction_(film) 335
http://dbpedia.org/resource/Top_Gun_(1955_film) 336
http://dbpedia.org/resource/The_Matrix_(franchise) 337
http://dbpedia.org/resource/Waking_the_Dead_(film) 338
http://dbpedia.org/resource/Universal_Soldier_(1992_film) 339
http://dbpedia.org/resource/Trial_by_Jury_(film) 340
http://dbpedia.org/resource/Lightning_Jack 341
http://dbpedia.org/resource/Two_Girls_and_a_Guy 342
http://dbpedia.org/resource/Glory_(1989_film) 343
http://dbpedia.org/resource/To_Sir,_with_Love_II 344
http://dbpedia.org/resource/The_Original_Kings_of_Comedy 345
http://dbpedia.org/resource/Smilla's_Sense_of_Snow_(film) 346
http://dbpedia.org/resource/A_Streetcar_Named_Desire_(1951_film) 347
http://dbpedia.org/resource/Laura_(1944_film) 349
http://dbpedia.org/resource/Drop_Dead_Fred 351
http://dbpedia.org/resource/Darby_O'Gill_and_the_Little_People 353
http://dbpedia.org/resource/Unstrung_Heroes 354
http://dbpedia.org/resource/Child's_Play_(1988_film) 355
http://dbpedia.org/resource/I_Still_Know_What_You_Did_Last_Summer 356
http://dbpedia.org/resource/Ghost_(1990_film) 357
http://dbpedia.org/resource/The_Woman_in_Question 358
http://dbpedia.org/resource/Night_of_the_Living_Dead_3D 361
http://dbpedia.org/resource/Easy_Money_(1983_film) 362
http://dbpedia.org/resource/Coyote_Ugly_(film) 363
http://dbpedia.org/resource/Armed_and_Dangerous_(film) 364
http://dbpedia.org/resource/Dark_Command 365
http://dbpedia.org/resource/Arthur_(1981_film) 366
http://dbpedia.org/resource/Ran_(film) 367
http://dbpedia.org/resource/Solo_(1996_film) 369
http://dbpedia.org/resource/My_Best_Girl_(1927_film) 370
http://dbpedia.org/resource/Gone_with_the_Wind_(film) 372
http://dbpedia.org/resource/Horror_Express 373
http://dbpedia.org/resource/Naked_(1993_film) 376
http://dbpedia.org/resource/Sugar_Town_(film) 377
http://dbpedia.org/resource/House_of_Frankenstein_(1944_film) 378
http://dbpedia.org/resource/Crush_(2001_film) 379
http://dbpedia.org/resource/Until_the_End_of_the_World 380
http://dbpedia.org/resource/Scent_of_a_Woman_(1992_film) 381
http://dbpedia.org/resource/Hercules_(1997_film) 382
http://dbpedia.org/resource/The_Real_Blonde 383
http://dbpedia.org/resource/Iron_Eagle 384
http://dbpedia.org/resource/Puppet_Master_(film) 387
http://dbpedia.org/resource/The_Benny_Goodman_Story 389
http://dbpedia.org/resource/SLC_Punk! 390
http://dbpedia.org/resource/Wing_Commander_(film) 392
http://dbpedia.org/resource/Heart_and_Souls 393
http://dbpedia.org/resource/The_Governess 394
http://dbpedia.org/resource/Needful_Things_(film) 395
http://dbpedia.org/resource/Emma 396
http://dbpedia.org/resource/The_Remains_of_the_Day_(film) 397
http://dbpedia.org/resource/Woo_(film) 398
http://dbpedia.org/resource/The_Shop_Around_the_Corner 399
http://dbpedia.org/resource/Larger_than_Life_(film) 400
http://dbpedia.org/resource/Ravenous 401
http://dbpedia.org/resource/Akira_(film) 402
http://dbpedia.org/resource/Who's_Afraid_of_Virginia_Woolf%3F_(film) 403
http://dbpedia.org/resource/Deuce_Bigalow:_Male_Gigolo 404
http://dbpedia.org/resource/History_of_the_World,_Part_I 405
http://dbpedia.org/resource/Kiss_Me,_Guido 406
http://dbpedia.org/resource/Evil_Dead_II 407
http://dbpedia.org/resource/Courage_Under_Fire 408
http://dbpedia.org/resource/Peeping_Tom_(film) 409
http://dbpedia.org/resource/Supergirl_(film) 410
http://dbpedia.org/resource/The_Hunger_Games_(film) 412
http://dbpedia.org/resource/Kissed 414
http://dbpedia.org/resource/Meet_the_Deedles 415
http://dbpedia.org/resource/The_Insider_(film) 416
http://dbpedia.org/resource/The_Bridges_of_Madison_County_(film) 418
http://dbpedia.org/resource/American_Gigolo 419
http://dbpedia.org/resource/The_Amityville_Horror_(1979_film) 420
http://dbpedia.org/resource/Fantastic_Voyage 423
http://dbpedia.org/resource/The_Draughtsman's_Contract 424
http://dbpedia.org/resource/Madeline_(1998_film) 425
http://dbpedia.org/resource/Rushmore_(film) 427
http://dbpedia.org/resource/Nadja_(film) 428
http://dbpedia.org/resource/Short_Cuts 429
http://dbpedia.org/resource/Police_Academy_(film) 430
http://dbpedia.org/resource/Name_of_the_Rose_(2003_film) 432
http://dbpedia.org/resource/Full_Tilt_Boogie 433
http://dbpedia.org/resource/Cat_Ballou 434
http://dbpedia.org/resource/Bandit_Queen 436
http://dbpedia.org/resource/Scream_3 437
http://dbpedia.org/resource/Star_Wars_Episode_I:_The_Phantom_Menace 438
http://dbpedia.org/resource/Dumbo 439
http://dbpedia.org/resource/Big_Bully_(film) 440
http://dbpedia.org/resource/Terminator_2:_Judgment_Day 441
http://dbpedia.org/resource/Bait_(2000_film) 442
http://dbpedia.org/resource/Psycho_II_(film) 443
http://dbpedia.org/resource/Doctor_Dolittle_(film) 444
http://dbpedia.org/resource/Dead_Calm_(film) 447
http://dbpedia.org/resource/Roommates_(1995_film) 449
http://dbpedia.org/resource/The_Cat_from_Outer_Space 450
http://dbpedia.org/resource/Seven_Chances 451
http://dbpedia.org/resource/The_Beautician_and_the_Beast 452
http://dbpedia.org/resource/The_Pawnbroker_(film) 454
http://dbpedia.org/resource/Disclosure_(film) 455
http://dbpedia.org/resource/Virtuosity 456
http://dbpedia.org/resource/Jesus'_Son 457
http://dbpedia.org/resource/One_Crazy_Summer 458
http://dbpedia.org/resource/Son_of_Dracula_(1943_film) 459
http://dbpedia.org/resource/Love_and_Death_on_Long_Island 460
http://dbpedia.org/resource/Dancer,_Texas_Pop._81 461
http://dbpedia.org/resource/The_Next_Karate_Kid 462
http://dbpedia.org/resource/The_Mummy_(1959_film) 463
http://dbpedia.org/resource/Drugstore_Cowboy 464
http://dbpedia.org/resource/The_African_Queen_(film) 466
http://dbpedia.org/resource/Fools_Rush_In_(1997_film) 468
http://dbpedia.org/resource/Hard_Rain_(film) 469
http://dbpedia.org/resource/One_Flew_Over_the_Cuckoo's_Nest_(film) 470
http://dbpedia.org/resource/Free_Willy_3:_The_Rescue 472
http://dbpedia.org/resource/The_Mirror_Has_Two_Faces 473
http://dbpedia.org/resource/Clear_and_Present_Danger_(film) 474
http://dbpedia.org/resource/Six_Degrees_of_Separation_(film) 476
http://dbpedia.org/resource/Murder,_My_Sweet 477
http://dbpedia.org/resource/I_Love_You,_Don't_Touch_Me! 478
http://dbpedia.org/resource/An_Alan_Smithee_Film:_Burn_Hollywood_Burn 479
http://dbpedia.org/resource/The_Tango_Lesson 481
http://dbpedia.org/resource/Hunted_(film) 482
http://dbpedia.org/resource/Topsy-Turvy 483
http://dbpedia.org/resource/Apt_Pupil_(film) 485
http://dbpedia.org/resource/Who_Framed_Roger_Rabbit 486
http://dbpedia.org/resource/Star_Trek:_First_Contact 488
http://dbpedia.org/resource/Beyond_the_Poseidon_Adventure 491
http://dbpedia.org/resource/Repossessed_(film) 492
http://dbpedia.org/resource/Sunset_Strip_(film) 493
http://dbpedia.org/resource/The_House_of_the_Spirits_(film) 494
http://dbpedia.org/resource/He_Got_Game 495
http://dbpedia.org/resource/Love's_Labour's_Lost_(2000_film) 496
http://dbpedia.org/resource/American_Buffalo_(film) 498
http://dbpedia.org/resource/Repo_Man_(film) 500
http://dbpedia.org/resource/About_Last_Night_(1986_film) 501
http://dbpedia.org/resource/Jade_(film) 502
http://dbpedia.org/resource/Cool_as_Ice 503
http://dbpedia.org/resource/Mad_City_(film) 504
http://dbpedia.org/resource/Splash_(film) 505
http://dbpedia.org/resource/Stay_Tuned_(film) 506
http://dbpedia.org/resource/Forget_Paris 507
http://dbpedia.org/resource/Wonder_Boys_(film) 508
http://dbpedia.org/resource/Problem_Child_(film) 509
http://dbpedia.org/resource/Excalibur_(film) 510
http://dbpedia.org/resource/My_Giant 511
http://dbpedia.org/resource/The_King_and_I_(1999_film) 514
http://dbpedia.org/resource/Rocky_V 515
http://dbpedia.org/resource/Alligator_(film) 516
http://dbpedia.org/resource/Santa_Claus_Conquers_the_Martians 517
http://dbpedia.org/resource/Breathing_Room 518
http://dbpedia.org/resource/Purple_Noon 520
http://dbpedia.org/resource/Women_on_the_Verge_of_a_Nervous_Breakdown 521
http://dbpedia.org/resource/A_Dog's_Life_(1950_film) 522
http://dbpedia.org/resource/Turbo:_A_Power_Rangers_Movie 524
http://dbpedia.org/resource/My_Bodyguard 525
http://dbpedia.org/resource/Dragonheart 527
http://dbpedia.org/resource/The_Lady_Eve 528
http://dbpedia.org/resource/Light_of_Day 529
http://dbpedia.org/resource/Harvest_of_Shame 530
http://dbpedia.org/resource/Jason's_Lyric 531
http://dbpedia.org/resource/A_Night_to_Remember_(1958_film) 532
http://dbpedia.org/resource/Finding_North 533
http://dbpedia.org/resource/The_Black_Cauldron_(film) 534
http://dbpedia.org/resource/Stacy's_Knights 536
http://dbpedia.org/resource/Pandora_and_the_Flying_Dutchman 537
http://dbpedia.org/resource/La_Symphonie_Pastorale_(film) 538
http://dbpedia.org/resource/The_Other_Sister 539
http://dbpedia.org/resource/Pharaoh's_Army 540
http://dbpedia.org/resource/Honeymoon_in_Vegas 543
http://dbpedia.org/resource/Artemisia_(film) 544
http://dbpedia.org/resource/Dolores_Claiborne_(film) 545
http://dbpedia.org/resource/Mad_About_Mambo 546
http://dbpedia.org/resource/A_Cool,_Dry_Place 547
http://dbpedia.org/resource/And_the_Band_Played_On_(film) 548
http://dbpedia.org/resource/2001:_A_Space_Odyssey_(film) 549
http://dbpedia.org/resource/The_Buddy_Holly_Story 550
http://dbpedia.org/resource/Beyond_Silence_(1996_film) 551
http://dbpedia.org/resource/Entrapment_(film) 552
http://dbpedia.org/resource/Evita 554
http://dbpedia.org/resource/The_Faculty 555
http://dbpedia.org/resource/The_Browning_Version_(1994_film) 557
http://dbpedia.org/resource/Jungle_Fever 558
http://dbpedia.org/resource/Get_Carter 559
http://dbpedia.org/resource/Police_Academy_6:_City_Under_Siege 560
http://dbpedia.org/resource/Mona_Lisa_(film) 561
http://dbpedia.org/resource/Stigmata_(film) 563
http://dbpedia.org/resource/Apartment_for_Peggy 564
http://dbpedia.org/resource/Music_of_the_Heart 566
http://dbpedia.org/resource/The_Emerald_Forest 567
http://dbpedia.org/resource/Pest_from_the_West 568
http://dbpedia.org/resource/The_Fan_(1996_film) 570
http://dbpedia.org/resource/RoboCop 571
http://dbpedia.org/resource/Truth_or_Consequences,_N.M._(film) 572
http://dbpedia.org/resource/Exorcist:_The_Beginning 573
http://dbpedia.org/resource/My_Family_(film) 574
http://dbpedia.org/resource/A_Dog_of_Flanders_(1999_film) 575
http://dbpedia.org/resource/Things_Change 576
http://dbpedia.org/resource/A_Map_of_the_World_(film) 578
http://dbpedia.org/resource/Wolf_(1994_film) 580
http://dbpedia.org/resource/Mute_Witness 581
http://dbpedia.org/resource/Sliver_(film) 582
http://dbpedia.org/resource/2_Days_in_the_Valley 584
http://dbpedia.org/resource/Bronco_Billy 585
http://dbpedia.org/resource/Best_of_the_Best_3:_No_Turning_Back 586
http://dbpedia.org/resource/Manon_des_Sources_(1986_film) 588
http://dbpedia.org/resource/Candyman:_Farewell_to_the_Flesh 590
http://dbpedia.org/resource/Bats_(film) 591
http://dbpedia.org/resource/Grand_Hotel_(film) 592
http://dbpedia.org/resource/Stuart_Little_(film) 593
http://dbpedia.org/resource/Bless_the_Child_(2003_film) 594
http://dbpedia.org/resource/The_Adventures_of_Sebastian_Cole 595
http://dbpedia.org/resource/Meet_Joe_Black 596
http://dbpedia.org/resource/Scary_Movie_2 597
http://dbpedia.org/resource/Dear_Jesse 599
http://dbpedia.org/resource/Carnal_Knowledge 600
http://dbpedia.org/resource/Jacob's_Ladder_(film) 602
http://dbpedia.org/resource/American_Dream_(film) 603
http://dbpedia.org/resource/Little_Odessa 604
http://dbpedia.org/resource/Ugly_Aur_Pagli 605
http://dbpedia.org/resource/Don't_Be_a_Menace_to_South_Central_While_Drinking_Your_Juice_in_the_Hood 606
http://dbpedia.org/resource/Buddy_(1997_film) 607
http://dbpedia.org/resource/The_Shaggy_D.A. 609
http://dbpedia.org/resource/Star_Trek_II:_The_Wrath_of_Khan 610
http://dbpedia.org/resource/Children_of_the_Corn_III:_Urban_Harvest 611
http://dbpedia.org/resource/Giant_(1956_film) 613
http://dbpedia.org/resource/Aladdin_(1992_Disney_film) 614
http://dbpedia.org/resource/Twin_Falls_Idaho_(film) 615
http://dbpedia.org/resource/The_Turning_Point_(1952_film) 616
http://dbpedia.org/resource/Double_Happiness_(film) 618
http://dbpedia.org/resource/Lost_in_Space_(film) 619
http://dbpedia.org/resource/The_Devil's_Advocate_(1997_film) 620
http://dbpedia.org/resource/Sling_Blade 621
http://dbpedia.org/resource/Halloween:_The_Curse_of_Michael_Myers 623
http://dbpedia.org/resource/Sparrows_(1926_film) 624
http://dbpedia.org/resource/Bad_Moon 626
http://dbpedia.org/resource/Down_Periscope 627
http://dbpedia.org/resource/Rude_(film) 628
http://dbpedia.org/resource/Herbie_Goes_to_Monte_Carlo 629
http://dbpedia.org/resource/Austin_Powers:_The_Spy_Who_Shagged_Me 630
http://dbpedia.org/resource/I'll_Do_Anything 631
http://dbpedia.org/resource/Good_Will_Hunting 632
http://dbpedia.org/resource/King_of_the_Hill_(film) 633
http://dbpedia.org/resource/Shiloh_(film) 634
