1626	1	2446
2661	1	2662
2277	1	2663
479	0	1088
313	1	2523
2664	1	2452
844	1	2485
28	1	2473
876	2	2615
409	2	2665
791	2	2666
820	3	2404
2496	9	2667
2668	3	2669
2167	1	2670
2671	1	2672
626	1	738
2673	1	1357
2674	3	455
2609	3	2675
2676	2	2677
188	1	2604
1932	1	2449
2678	1	2523
700	1	2654
792	9	2679
2299	1	2485
624	1	2502
2061	1	2464
952	2	34
1759	1	1913
643	2	2680
2681	1	2682
2683	1	31
1942	1	2449
1689	2	2416
999	1	2485
704	2	2684
760	2	2483
917	2	2685
1368	1	2446
1884	1	1161
1238	2	2620
1548	1	815
946	1	2604
231	2	2568
1622	2	2686
2189	1	1161
133	2	2687
92	5	2688
1386	2	2568
1969	0	2689
1350	2	2690
2691	1	2604
210	2	2692
825	2	2693
412	1	1177
1773	2	1194
1995	2	2467
631	1	2523
2694	1	1161
2695	0	1170
206	1	2491
2696	1	2491
37	3	2504
1474	1	2570
1126	2	2568
806	2	2532
1317	1	311
545	1	2662
369	2	2697
2698	1	2488
893	4	2699
111	2	765
1110	2	2700
7	8	2701
1057	1	2702
915	1	2449
2362	1	2465
1863	1	544
1660	1	2703
2704	1	959
1984	2	1071
420	2	2641
224	2	2687
2705	3	2706
2707	1	815
1187	2	2708
1244	1	2446
2042	1	544
2709	4	1984
612	2	2710
637	1	815
563	2	2711
2712	2	2590
95	2	2713
1239	1	1357
2065	1	1489
2714	3	2715
2101	1	2473
127	1	1489
119	2	2716
1930	1	738
1215	1	1177
2717	1	1177
783	2	2532
2341	1	1177
494	1	2464
1881	2	16
1125	5	2718
2375	2	2568
125	2	1838
2052	2	2467
1039	2	2719
404	7	2720
201	2	2721
1201	1	815
1724	4	2722
79	1	815
777	1	2723
1242	1	2114
4	5	2724
571	2	2725
2726	1	2472
2714	1	2473
1056	2	2727
2468	1	2604
1642	1	2472
81	2	2728
70	1	2464
145	2	2729
1720	3	2730
2535	6	790
98	1	2731
1820	2	2732
1505	2	2733
1288	2	1043
1225	1	2734
1004	1	2472
2174	1	2464
854	1	2452
44	1	959
2735	0	1088
2736	1	2452
451	1	2737
2738	1	1161
1164	2	2739
414	2	637
1980	1	738
1062	2	2740
2741	2	2742
2743	2	2744
2712	1	1177
2745	1	2502
1525	9	2746
549	2	2747
1146	2	2568
1314	1	1177
140	2	2748
2749	1	2446
1941	1	1489
2004	2	2750
1557	1	1489
1492	1	815
828	1	2523
535	2	2751
2180	9	2752
51	2	2753
2161	1	2754
2755	1	2473
84	1	2488
737	1	2523
215	1	2472
1930	1	2523
768	4	2756
1149	5	2757
147	2	2758
2759	2	2742
1413	9	2760
591	2	2761
893	2	2762
2299	2	2134
966	1	2454
1874	1	2488
2163	1	2465
138	2	2763
2764	1	2765
2766	1	2449
2767	1	2564
1566	1	2452
776	1	2768
1942	8	2769
391	1	2770
2250	2	367
1580	1	2488
2436	1	2472
2375	2	2771
2772	1	2773
1149	1	2464
1694	1	2774
1264	1	2775
2120	1	2485
2776	2	2777
955	1	2778
548	1	1177
760	2	2779
2116	1	2780
2218	1	2473
1017	2	2568
405	1	2488
1430	1	2502
2781	1	2782
2783	0	2784
2785	1	1177
1941	1	2604
1457	1	2786
2787	2	2687
761	3	2788
963	3	2789
2790	2	2791
806	1	1177
1079	3	2792
1008	2	2793
1496	2	2467
422	2	2794
2159	1	2491
2795	9	2796
608	1	2488
1949	2	2499
2018	1	2797
284	3	2798
225	0	2633
1046	1	815
425	9	2799
264	2	2800
2801	2	2568
927	2	2620
2049	1	2449
2802	2	2532
466	1	2488
2120	1	2472
944	6	1028
777	1	2502
638	1	2464
1188	2	2803
1103	2	2804
2042	1	2473
113	0	2597
2805	2	2467
1492	1	2635
1583	4	2806
1003	1	2488
756	1	1913
2089	1	2703
609	2	2807
2404	1	2491
1145	0	2617
934	3	2808
1114	2	666
2330	2	2809
2810	1	2454
2811	1	2472
2812	2	2813
505	2	2814
2815	3	2509
766	1	2816
1925	1	2449
2156	1	2449
1418	2	2817
521	1	2818
1062	1	2819
330	1	2491
2149	2	2820
345	1	544
1196	3	2821
1573	1	544
201	3	2822
1157	1	2449
2823	1	2485
1146	1	2454
128	1	2824
1079	2	2825
1695	1	2488
1593	2	2467
1642	1	2826
2657	1	2452
421	1	544
1720	1	1357
1955	1	2502
2827	5	1327
1989	1	2454
2134	1	2446
1029	1	544
1691	1	2523
1204	1	1177
2828	1	2502
2829	1	2278
418	1	1913
1674	2	2830
1160	1	815
546	1	2775
2398	3	2831
2832	1	2446
1821	1	2446
1027	1	2491
1900	3	2833
332	1	2028
616	1	2488
1357	1	2834
2835	4	2836
2837	1	1913
750	1	1161
2838	1	2839
1039	1	2523
2840	1	2446
2335	2	2841
2298	2	2842
2014	1	2843
1913	2	2844
2845	1	2846
279	1	2523
1104	2	2847
993	2	666
1654	1	2555
1768	6	688
466	1	2493
2167	1	1913
390	2	2727
2848	1	2491
2458	1	738
605	2	2849
752	2	2850
2423	1	2851
867	8	2852
491	2	19
2853	1	2454
1865	1	2491
2854	2	2590
2325	1	815
2121	1	2502
2238	2	2855
2581	1	2856
2450	2	1886
1669	1	738
295	1	2522
2143	2	2719
1632	4	2857
608	1	2502
2858	1	2859
1020	1	2491
545	1	2639
1654	2	2860
2861	1	2862
1123	1	2452
2183	3	2863
2619	0	2864
1118	1	2278
2865	3	2866
1205	1	1489
1344	2	2467
2176	3	2867
2233	1	2449
39	1	2868
1255	1	738
301	1	2449
1460	2	2869
636	2	2870
1892	2	2871
1824	5	2872
2214	2	2873
1193	2	2467
1951	1	2488
1820	1	403
2874	2	2875
2876	1	2473
23	2	2607
728	4	2877
1726	0	2878
866	1	2473
2331	2	2467
2094	1	544
1632	2	2879
529	2	2880
1612	2	2881
379	1	2564
2882	1	2449
1324	2	2883
1347	2	2412
2884	1	2527
1240	1	1177
2885	2	2886
71	1	1177
2887	1	2465
926	1	2473
1871	2	2888
1734	2	2568
2889	1	1985
2890	1	2503
2303	3	2891
1826	8	2892
2072	1	444
2893	1	2520
1506	10	2894
2895	2	2896
29	1	2723
2408	1	2267
1419	2	915
1630	1	1489
1333	2	2467
209	2	2467
259	4	2897
1524	9	2898
2899	2	2467
1040	2	2900
2550	1	1489
2341	2	2901
2445	1	544
1025	3	2902
1782	2	2903
2904	1	2473
1948	1	544
1932	0	2905
902	1	2522
2906	1	2452
1910	9	2907
2013	1	738
209	1	2502
1823	5	2908
2317	2	2909
1180	1	2910
900	3	2468
2911	2	2912
1817	2	2913
2038	1	2914
2915	2	2793
1223	2	2860
2076	1	738
2916	1	2488
2917	3	2918
955	5	1720
1923	2	2919
2920	2	2551
1911	1	2522
1887	1	1357
2437	2	2921
1208	5	2922
1275	1	2472
1494	2	2860
1071	2	2923
1056	1	2465
2924	2	2515
1103	2	2925
521	1	2464
959	1	1796
1967	2	2540
2275	2	2467
1864	1	2520
1425	1	815
2245	4	2926
934	1	2541
1418	2	2927
1137	1	2473
1650	2	2467
2253	2	2928
694	1	2662
1396	1	2774
786	4	2929
1635	1	815
1109	2	2930
424	1	2931
1745	2	2721
557	1	2464
1112	1	2473
2932	1	2933
2934	1	1913
880	2	2935
667	1	2639
996	1	2464
931	1	2491
1444	1	2936
2937	1	2819
2938	1	2780
2939	1	1177
2237	9	2940
2203	0	2148
2941	1	2485
2015	2	2615
1288	1	2520
1097	1	2942
644	1	2454
2943	2	1838
1792	5	2944
1228	1	2446
1939	3	2945
1661	5	2946
2947	1	2452
288	7	2948
2087	1	2949
2119	2	2950
145	1	1177
2737	3	2951
125	1	2446
2952	1	1161
2953	1	1489
1205	2	2467
1586	1	1161
2395	1	2662
1899	4	2954
2046	1	2446
151	0	366
2955	1	2452
1665	1	269
1471	1	2502
502	2	2956
1946	0	504
1908	2	2957
193	3	2958
1986	1	2449
2959	1	2604
1099	1	2465
2960	2	1604
541	2	2677
889	1	2523
774	9	2189
2961	9	2962
1768	1	2963
2964	1	2472
471	1	1357
2391	1	2965
1000	1	2376
2966	0	2967
2776	1	1913
1621	1	1161
576	1	1177
2585	2	2968
1619	4	1178
616	2	2467
555	1	2454
188	0	2592
1669	2	2652
632	2	2969
2199	2	2559
504	2	2970
2225	2	2971
660	0	1176
1798	1	2452
1634	1	815
2972	1	2465
2585	2	2973
2443	2	2974
101	2	2500
2975	1	404
1096	9	2976
1628	2	2467
818	2	2467
2977	5	2978
555	9	2979
2130	1	2472
1564	1	1913
1072	2	367
2980	1	2488
2981	1	2464
1434	2	2982
1242	2	2983
495	1	2984
1660	1	2523
1014	1	1161
1799	1	2523
1228	2	2615
2884	3	1085
1608	1	2985
1648	1	2502
2366	0	2986
4	2	2514
683	2	2794
159	1	1177
91	2	2615
2790	1	1161
410	3	643
1093	1	2465
1892	2	2987
275	1	2988
1978	2	2989
29	1	2485
1208	1	2990
1463	1	544
2276	4	2991
430	2	2467
1292	1	1913
838	1	2770
1273	4	2992
2489	1	2993
1645	1	2472
1087	1	738
95	2	2994
1512	3	2995
2996	1	2997
2998	1	2999
3000	1	1177
1311	1	544
1724	1	3001
507	2	3002
26	9	3003
1545	1	2604
409	1	2449
999	6	3004
2106	1	2491
1012	1	1913
1270	1	3005
1114	1	2491
3006	0	2592
2424	1	2826
44	9	2567
1948	1	2452
1032	2	2476
3007	2	2467
3008	6	3009
925	1	1161
867	1	2449
961	1	2465
753	3	1769
3010	1	3011
3012	1	2600
1958	1	2472
2305	6	3013
2001	1	2522
3014	2	2733
728	1	2485
2976	1	544
1329	1	3015
2311	1	2491
3016	1	1177
290	2	3017
2413	1	2491
719	2	3018
152	2	3019
1443	1	2523
970	2	2684
125	1	1489
795	1	2522
3020	1	2564
3021	1	1161
1782	1	1161
1190	1	2454
1234	2	3022
3023	2	2476
2938	1	3024
1600	1	1913
869	2	3019
769	1	2449
2020	1	2464
954	2	3025
2223	2	3026
3027	1	2993
921	2	3028
1536	4	3029
2760	2	2568
1476	5	3030
6	1	1357
3031	1	2241
1901	3	1698
2256	1	2491
36	1	1913
3032	7	3033
1601	2	2306
2110	0	2592
3031	2	2649
1797	1	1489
2163	1	815
343	1	2472
1624	1	2839
3034	1	2454
998	2	3035
1690	1	2523
2122	1	815
1034	10	2894
1336	2	2590
173	1	1357
1831	1	2449
1843	2	1443
3036	1	3037
265	1	2485
1022	1	2491
2053	1	2502
3038	1	3039
1007	1	2449
2106	1	2604
2829	2	2935
3040	1	815
1346	9	3041
812	2	3042
2393	1	2473
993	1	2452
884	2	2729
763	1	269
1104	1	2465
3043	1	1161
3044	1	2473
1421	2	1469
1296	1	2523
2437	1	2523
3045	1	2452
1289	1	2538
2369	2	3046
3047	1	2574
3048	1	2523
1689	1	2485
764	1	738
2759	2	3049
384	1	815
1502	9	3050
2363	1	2473
125	2	2500
130	1	2446
900	2	1347
1736	1	2473
1770	1	2454
2626	2	2620
1481	3	3051
3052	2	3053
2261	1	2485
1005	2	283
756	1	3054
551	1	3055
2273	1	1161
2262	2	3056
2850	0	3057
595	1	2488
2004	1	2446
1602	1	2502
3058	1	1664
671	1	2839
1204	1	3059
1801	2	2641
1679	2	3060
3061	2	1816
2509	2	1304
890	1	2454
1949	1	2454
1941	1	2454
2726	1	2465
482	2	2215
1508	1	3062
2518	2	2813
1363	5	712
1521	1	3005
1390	1	1161
3063	2	2620
1828	0	94
761	1	2464
836	1	585
2656	2	3064
345	2	2729
2802	1	1913
1540	1	2446
179	0	2148
1636	1	3065
1189	2	3066
1841	1	2505
1686	1	1489
3067	1	544
624	3	3068
1417	2	3069
2343	1	2446
1018	2	1638
2828	1	1161
3070	3	3071
2024	2	3072
1994	1	544
2108	1	738
2409	2	1304
2262	1	2488
2103	1	3073
3074	2	2500
3075	2	3076
1768	1	2491
1542	1	2523
1912	1	2449
1118	0	2545
1354	3	3077
1782	2	2974
517	2	3078
201	2	3079
3080	2	2568
3081	2	3082
416	1	2773
3083	2	3084
2073	1	1161
958	1	3085
1464	1	2485
2411	1	544
310	2	3086
1972	2	3087
767	1	1913
840	2	2568
1518	3	3088
364	6	1291
1642	1	815
1231	1	3089
1500	2	2974
79	2	3090
100	8	1996
355	2	3091
1925	7	3092
3093	1	2488
1636	2	3094
2116	2	3095
391	8	3096
1802	1	2488
3097	1	2452
1201	1	2523
518	1	2491
1355	1	2472
662	1	738
1672	2	3098
2593	1	2604
1503	2	3026
899	1	2502
1615	1	815
1463	4	3099
3100	1	2754
219	1	2452
1592	0	3101
3102	2	3103
351	1	2465
1873	1	2473
2144	2	2747
1752	2	3104
3105	1	1489
845	3	1059
1014	1	2485
486	0	3106
2815	2	2497
3107	2	2568
569	6	3108
1417	1	3109
1020	3	1001
1659	3	3110
655	0	2597
3111	1	2616
939	1	3112
2213	1	2520
1764	1	1161
3105	3	3113
1841	1	544
1476	1	2452
125	1	2491
1350	2	2607
1982	2	3114
1232	1	1489
2343	2	3115
2764	1	2180
447	8	3116
415	1	2522
1149	1	1913
715	1	2465
1546	9	1641
3117	1	2465
1424	4	3118
386	1	2457
3119	2	3120
2404	1	1862
483	2	3121
1374	1	2449
1572	1	815
109	1	2473
2251	1	2473
268	1	1489
1495	2	3122
1695	1	2452
2164	2	370
799	2	3123
1216	2	3124
2386	2	3125
1669	1	2491
2435	1	2564
3126	6	3127
3128	1	3005
146	1	3129
1875	1	2454
3130	2	2649
263	1	2446
3080	2	2467
1832	2	3131
997	9	3132
1565	1	1913
2627	1	2990
1938	1	544
3016	1	403
3133	1	1177
3134	1	3135
1786	2	3136
217	1	544
140	3	3137
2815	1	3138
2764	1	2465
759	1	3139
696	10	3140
1043	1	2452
1669	1	3141
2103	2	3142
1254	1	2502
468	1	2452
1673	1	2963
440	4	3143
3144	3	3145
1247	1	2472
1922	1	3146
3147	1	544
3148	1	2449
386	5	3149
200	2	3019
183	3	3150
678	2	3151
3152	1	2464
2358	1	1177
3153	1	544
3154	5	3155
2139	5	340
2106	2	50
1688	0	2545
609	1	2446
3156	1	2520
2092	2	3157
2404	1	2770
1828	2	1077
422	2	3158
3159	1	2454
678	1	1357
1793	2	2677
1223	1	2547
1309	1	3160
570	2	2568
804	2	2969
173	2	3161
2683	2	1063
1038	2	3162
1615	1	2491
414	1	544
135	1	544
3163	2	3164
3165	10	2894
346	2	3166
1253	2	2729
2041	1	815
1622	4	3167
1090	6	3168
387	1	1161
2081	3	3169
1378	1	2491
350	1	2765
1267	1	1177
2287	4	3170
2143	1	2464
435	2	1810
861	2	2467
917	3	3171
2593	1	1913
341	1	2604
256	1	1177
2544	1	2446
3156	2	3172
3173	2	1587
621	2	2568
1899	1	2472
1024	1	2376
1733	1	2488
953	1	2473
810	1	2502
3174	2	3175
1652	1	2446
3176	2	3177
1975	2	3178
3163	3	3179
2554	1	2452
3036	1	2472
3180	1	1357
355	1	2558
500	5	3181
1121	1	2446
3182	1	2446
87	2	2016
153	1	544
1993	1	1177
2079	4	3183
1076	1	2834
3184	1	815
362	3	3185
1561	1	815
1964	1	738
14	1	1177
1382	2	3186
1200	1	2473
2139	1	1913
1376	1	2446
930	5	3187
98	3	3188
292	1	2449
959	1	2454
3189	3	3190
2097	1	3191
2738	2	3192
2234	1	2488
677	1	2488
2899	1	2502
1259	2	3193
1076	1	2472
427	4	3194
2128	3	3195
106	3	3196
3197	5	3198
3199	2	3053
2	1	2485
1879	1	2472
1675	2	1139
1903	1	2488
2705	1	3011
2681	1	1489
181	2	3200
3201	1	554
3202	2	2455
466	6	3203
3111	1	815
3204	3	3205
288	1	2522
3206	6	3207
1042	1	2491
3208	3	3209
196	1	2520
588	2	2886
1433	2	1838
1373	2	3210
1593	3	3211
592	1	1913
2246	1	3212
2161	2	3213
2578	1	2449
1976	2	2590
193	2	3214
2006	0	3215
1029	2	2467
757	1	2452
382	1	3216
2442	1	3217
2090	1	2523
494	2	2615
314	2	3218
242	3	3219
3220	1	738
3182	1	3129
238	2	2974
1522	3	3221
2052	1	3055
610	2	3222
476	1	3223
3224	2	3225
2347	2	3226
1425	4	1804
1005	2	610
840	1	2446
416	2	3227
398	3	3228
1358	1	1177
235	1	2502
1955	1	2464
11	2	1077
1648	2	2729
2030	3	3229
1358	2	3230
1911	2	2957
1968	1	1489
2498	3	3231
1898	1	2472
2695	1	3232
2166	2	3233
232	1	2502
629	3	3234
34	2	2599
1498	1	3235
629	8	3236
1206	2	3237
96	8	3238
1893	10	2894
337	1	544
1117	1	1489
2964	1	3239
1183	1	2502
2350	2	1393
527	1	1985
2180	1	1489
521	1	544
981	1	3240
2138	2	3241
738	0	1117
1230	1	2465
1114	1	815
3242	1	2493
893	1	2662
1140	7	3243
3244	1	2485
1990	1	1489
59	1	1489
1940	4	1641
307	1	1913
3	9	3245
1823	1	2452
1255	1	2452
3246	2	2467
3247	1	2963
61	1	2488
877	1	2523
2180	1	1161
4	1	2454
1198	1	738
2362	1	2561
2337	1	2600
1148	2	142
3248	1	3249
166	2	2568
115	7	3250
2350	2	3251
2118	2	2568
327	1	2570
2225	1	2472
793	1	1161
645	4	3252
2738	2	3253
1317	1	2472
1608	3	3254
418	1	2464
1634	2	3255
1535	2	3256
3257	1	2465
1411	2	3256
1107	2	2568
1671	2	3258
1787	2	1077
3259	1	1357
1749	2	3260
870	1	2491
1758	2	3128
1337	1	3055
1357	1	2522
1272	1	585
3156	1	2267
1957	1	2454
1956	1	2491
1098	2	34
2182	1	1862
2256	2	3261
3262	2	2611
2375	6	3153
1360	0	2168
2966	1	2454
1921	1	1177
787	1	815
948	1	2464
3263	1	2464
2299	1	1913
512	1	2502
1071	2	3264
2123	1	2520
1153	1	2488
119	1	3265
1983	2	2974
362	2	2641
346	2	3266
503	1	2454
1795	2	3267
3268	1	2522
3269	1	2819
861	1	1161
476	1	2473
1329	2	2467
1972	2	2500
1076	1	2502
565	2	2957
2293	1	2485
1221	2	34
809	2	2467
366	1	2647
230	2	3270
2289	1	2488
978	2	2719
752	1	2472
1029	1	738
487	1	3054
1157	1	2523
1185	2	2583
1812	1	1177
1331	9	3271
1012	1	2502
1610	0	3057
3262	7	3272
2350	2	2012
1691	2	2728
3273	2	3274
2169	1	2488
1793	9	3275
2306	1	2472
2177	1	2464
2287	1	3276
1175	1	2473
2766	2	2477
3277	1	2502
1321	1	2819
444	2	3278
1972	2	3279
1618	1	2452
1155	1	2639
1008	1	1357
220	1	31
176	3	3280
1792	1	2465
878	1	2491
1796	1	3281
3282	1	2446
1686	6	3283
3284	1	2634
1186	2	2590
3285	1	269
998	1	1913
3224	0	3286
1449	2	2982
3284	2	454
980	1	1161
337	1	3217
1325	2	3287
373	1	1957
1687	1	2464
1149	1	1489
2063	2	3241
2241	1	544
1836	6	3288
2326	2	3289
2113	3	3290
3133	1	3212
846	1	2465
1155	1	2464
2034	1	2449
3291	1	2604
631	1	1489
2363	3	3292
1415	1	544
296	1	2520
1799	2	3293
2853	3	3221
965	1	1177
2341	2	2500
973	1	1357
386	1	1040
1770	1	2654
1469	3	604
1448	1	2662
3294	1	1334
2224	1	2473
1669	1	2449
3295	2	2467
159	1	3109
2040	2	50
1885	9	3296
3297	2	1304
592	1	2460
672	1	1913
3298	1	1177
273	1	2647
842	1	3299
1923	2	2687
2579	4	2833
1936	1	738
1029	1	2485
1176	1	3300
1316	1	1177
2382	1	937
2135	2	3301
410	1	2464
2924	2	2725
1792	1	2768
1949	1	1489
2049	3	998
454	9	3302
2306	2	2557
3303	3	786
2832	2	3304
74	1	3305
3023	1	1913
2934	9	3306
2180	1	2449
1919	1	3307
1824	2	3308
1016	1	815
2336	1	2465
988	0	3309
3310	5	3311
575	1	738
3312	1	1161
2012	2	2719
1130	2	3313
123	2	3314
3315	1	2472
2184	1	2454
3214	2	3316
1998	1	3317
696	1	544
722	1	738
1464	1	544
3318	3	3319
281	1	1489
1258	2	2568
1581	1	2472
2386	1	2502
79	1	3320
3321	6	3322
1915	2	2583
624	1	2446
2015	2	2901
1763	0	3323
1755	1	3324
1552	2	2728
1969	1	738
1180	0	3325
2979	0	3326
841	1	2931
1544	9	2679
931	1	815
423	0	3309
2418	1	544
1636	1	2464
2916	4	3327
576	0	3325
3263	0	3101
1608	1	738
1688	0	3328
1124	1	2491
3329	2	2568
1136	1	1489
3330	1	815
2160	1	2465
1656	1	1161
2795	1	2465
3331	0	2592
666	1	2770
2062	1	2503
1617	2	794
392	7	3332
1589	8	3333
585	1	3334
3335	2	3336
1967	1	3337
502	2	3338
1337	1	1489
1082	1	3307
2512	1	2454
3339	1	2503
2310	2	2629
894	1	2488
2380	1	3340
1863	2	1507
3044	1	2851
2924	3	3341
1071	2	3082
1392	2	3342
1831	1	1913
2585	1	2454
195	1	1862
320	5	2688
235	2	2532
2117	5	3343
3344	1	3345
2329	1	1913
1057	0	2592
1734	2	3346
2407	1	1161
2413	1	1177
1765	2	2467
545	2	3347
3348	1	3349
2138	2	2860
545	2	2721
1454	1	1489
947	1	2452
3067	3	3350
464	3	3351
1985	1	1357
2128	1	738
368	1	2522
3277	3	3352
2590	2	3353
2972	1	2454
1776	1	815
3354	2	3355
984	2	3356
1401	1	1913
799	0	3357
1119	1	3358
3231	9	3359
1689	1	2570
1580	1	2454
792	2	3360
437	1	738
219	1	2003
810	1	2485
3361	2	3362
2431	2	765
2153	3	3363
1988	2	3364
2937	2	1783
354	1	3011
3365	1	1862
3366	4	3367
1494	2	2649
19	2	3368
3369	2	2284
1642	1	2485
272	1	815
464	2	2615
2331	1	3370
2055	4	3371
591	1	2446
2338	1	2491
206	2	2727
1428	3	3372
2480	1	2464
2413	1	2472
2959	3	3373
2218	1	2780
252	1	3374
2450	1	2502
3375	1	2446
999	1	738
2899	1	2523
1251	1	2523
3130	1	2502
1330	1	2491
51	1	2491
1932	3	3376
228	1	3377
727	1	1177
2097	8	3378
3379	1	1489
2263	1	544
444	0	3309
2270	1	2449
1084	2	2607
2014	5	3380
32	1	2473
721	1	1913
1431	1	2505
99	1	2452
1348	1	2452
716	1	3381
3310	1	2570
2480	1	2491
69	1	2267
1823	1	2604
2073	1	2647
1557	1	3382
1267	2	2467
2018	1	544
398	4	3383
2135	1	3384
1376	4	1468
1160	1	2452
1517	1	1489
348	0	2445
1988	3	2456
513	1	2485
2131	1	2473
44	2	162
852	2	3385
2153	4	3386
3277	3	636
1684	1	3299
2904	1	3349
92	2	3387
3388	1	2473
3	2	2568
890	1	3389
375	1	2465
1729	1	1913
3310	1	1913
1977	1	544
1116	1	544
3390	1	2505
1062	2	3391
3392	2	3393
3394	2	3395
794	1	2502
3242	8	3396
3189	2	3397
1529	2	3398
2182	2	370
416	3	3399
1033	0	1088
1712	2	3400
176	5	3401
1743	1	2446
1870	4	3402
2749	7	3092
2333	1	2473
105	1	1357
1466	1	1913
331	1	1161
1800	2	3403
1007	1	3404
2486	1	2446
1574	1	2816
